u,v,length,from,to,geometry
7654783889,7654783898,66.34198641,7654783898,7654783889,"LINESTRING (100.3706945 -0.848227, 100.3705506 -0.8484127, 100.3705459 -0.8484261, 100.3705462 -0.8484406, 100.3705526 -0.8484533, 100.3706063 -0.8484872, 100.370615 -0.8484972, 100.3706176 -0.8485076, 100.3706153 -0.8485204, 100.3705103 -0.8487118)"
7654806439,7654806440,43.50585172,7654806440,7654806439,"LINESTRING (100.3760029 -0.852239, 100.3763771 -0.8523534)"
7654806439,7654806447,75.52761424,7654806447,7654806439,"LINESTRING (100.3759231 -0.8525453, 100.3762422 -0.8526488, 100.3762624 -0.8526495, 100.3762805 -0.8526414, 100.3763771 -0.8523534)"
7654806440,7654806447,35.19571562,7654806447,7654806440,"LINESTRING (100.3759231 -0.8525453, 100.3760029 -0.852239)"
7654806447,11016758391,9.464047586,11016758391,7654806447,"LINESTRING (100.3758989 -0.8526269, 100.3759231 -0.8525453)"
7654806448,7654806449,33.88461393,7654806449,7654806448,"LINESTRING (100.3801901 -0.8547651, 100.3798854 -0.8547588)"
7654806449,7654806455,29.13959156,7654806455,7654806449,"LINESTRING (100.3802038 -0.8545034, 100.3801901 -0.8547651)"
7654806449,7654806451,74.04473803,7654806451,7654806449,"LINESTRING (100.3797707 -0.8550263, 100.3801267 -0.8550508, 100.3801457 -0.855045, 100.3801609 -0.8550311, 100.3801716 -0.8550022, 100.3801901 -0.8547651)"
7654806455,7654806456,26.93658733,7654806456,7654806455,"LINESTRING (100.3799618 -0.8544919, 100.3802038 -0.8545034)"
7654806455,7654806458,89.3647227,7654806458,7654806455,"LINESTRING (100.3810045 -0.8545463, 100.3809241 -0.8545309, 100.3805787 -0.854498, 100.3802038 -0.8545034)"
7654806473,10703699581,26.15502638,10703699581,7654806473,"LINESTRING (100.3799849 -0.8585985, 100.3800751 -0.8586234, 100.3801274 -0.8586476, 100.3802012 -0.8586878)"
7654806473,10703699586,70.92226448,10703699586,7654806473,"LINESTRING (100.3803447 -0.8580777, 100.380287 -0.8585202, 100.380275 -0.8585685, 100.3802575 -0.858614, 100.380232 -0.8586529, 100.3802012 -0.8586878)"
7654807393,7654807394,47.71265244,7654807394,7654807393,"LINESTRING (100.3785288 -0.8620811, 100.3782995 -0.8624438)"
7654807408,7654807409,33.35317951,7654807409,7654807408,"LINESTRING (100.3806249 -0.8488988, 100.3807805 -0.848931, 100.3809053 -0.8489968)"
7654807411,7654807412,55.554629,7654807412,7654807411,"LINESTRING (100.3786428 -0.8462531, 100.3784135 -0.846697)"
7654807446,7654807455,26.79754464,7654807455,7654807446,"LINESTRING (100.3805908 -0.8421927, 100.3807094 -0.8424025)"
7654807447,7654807455,36.01077699,7654807455,7654807447,"LINESTRING (100.3805908 -0.8421927, 100.3804909 -0.8422584, 100.3804607 -0.8422711, 100.3804466 -0.8422886, 100.3804406 -0.8423134, 100.3804553 -0.8423831, 100.3804533 -0.8424039, 100.3804456 -0.8424176, 100.3804342 -0.8424284)"
7654869493,7654869494,96.65401306,7654869494,7654869493,"LINESTRING (100.3586523 -0.8654315, 100.3590864 -0.8661846)"
7654869493,7654869495,31.60666211,7654869495,7654869493,"LINESTRING (100.3593342 -0.8660453, 100.3590864 -0.8661846)"
7654869493,7654869502,131.3265821,7654869502,7654869493,"LINESTRING (100.3583667 -0.865532, 100.3588119 -0.8662826, 100.3588391 -0.8662977, 100.3588679 -0.8663014, 100.3588924 -0.8662937, 100.3590864 -0.8661846)"
7654869494,7654869496,33.9636169,7654869496,7654869494,"LINESTRING (100.3589434 -0.8653389, 100.3586523 -0.8654315)"
7654869494,7654869502,33.66273907,7654869502,7654869494,"LINESTRING (100.3583667 -0.865532, 100.3586523 -0.8654315)"
7654869495,7654869496,89.76486052,7654869496,7654869495,"LINESTRING (100.3589434 -0.8653389, 100.3593342 -0.8660453)"
7654869495,7654869497,31.86043739,7654869497,7654869495,"LINESTRING (100.359584 -0.8659049, 100.3593342 -0.8660453)"
7654869496,10696500379,31.94243741,10696500379,7654869496,"LINESTRING (100.3592107 -0.8652336, 100.3589434 -0.8653389)"
7654869497,10696500376,38.5000848,10696500376,7654869497,"LINESTRING (100.3598851 -0.8657339, 100.359584 -0.8659049)"
7654869497,10696500375,21.22262784,10696500375,7654869497,"LINESTRING (100.3594891 -0.8657393, 100.359584 -0.8659049)"
7654869502,10696500357,33.46909778,10696500357,7654869502,"LINESTRING (100.3580774 -0.8656152, 100.3583667 -0.865532)"
7654869507,7654869509,45.71787919,7654869509,7654869507,"LINESTRING (100.3598184 -0.8653028, 100.359987 -0.8656778)"
7654869507,10696500376,12.93330743,10696500376,7654869507,"LINESTRING (100.3598851 -0.8657339, 100.359987 -0.8656778)"
7654869509,10696509911,31.08870597,10696509911,7654869509,"LINESTRING (100.359709 -0.8650455, 100.3598184 -0.8653028)"
7654869509,13197147266,34.12655286,13197147266,7654869509,"LINESTRING (100.360108 -0.8652011, 100.3598184 -0.8653028)"
7654869510,7654869511,96.25659409,7654869511,7654869510,"LINESTRING (100.3595981 -0.8647849, 100.3604145 -0.8644968)"
7654869511,10696509911,31.49165065,10696509911,7654869511,"LINESTRING (100.359709 -0.8650455, 100.3595981 -0.8647849)"
7654869511,10696509912,113.3504478,10696509912,7654869511,"LINESTRING (100.3601691 -0.8642514, 100.35952 -0.8644995, 100.3594999 -0.8645169, 100.3594845 -0.8645644, 100.3595981 -0.8647849)"
7654869535,7654869540,62.29649158,7654869540,7654869535,"LINESTRING (100.3667252 -0.8631195, 100.3666084 -0.8628773, 100.3666067 -0.8628593, 100.3666118 -0.8628451, 100.3666228 -0.8628323, 100.3668411 -0.8627294)"
7654869541,7654869542,18.58265595,7654869542,7654869541,"LINESTRING (100.3664834 -0.8638666, 100.3663171 -0.8638833)"
7654869542,7654869550,9.331642187,7654869550,7654869542,"LINESTRING (100.366475 -0.8637831, 100.3664834 -0.8638666)"
7654869542,7654869547,34.92452755,7654869547,7654869542,"LINESTRING (100.3665369 -0.8641748, 100.3665038 -0.8640637, 100.3665005 -0.8640369, 100.3664834 -0.8638666)"
7654869543,7654869550,19.44370612,7654869550,7654869543,"LINESTRING (100.366475 -0.8637831, 100.3664554 -0.8637221, 100.3664405 -0.8637095, 100.3664274 -0.8637067, 100.3663506 -0.8637197)"
7654869550,7654869551,22.71900833,7654869551,7654869550,"LINESTRING (100.366661 -0.8636985, 100.366475 -0.8637831)"
7654869554,10696618259,44.01376183,10696618259,7654869554,"LINESTRING (100.3642647 -0.85579, 100.3642002 -0.8557275, 100.3641992 -0.8557061, 100.3642061 -0.8556846, 100.3642793 -0.8555791, 100.3642774 -0.8555664, 100.3642705 -0.8555499, 100.3641986 -0.8554915, 100.3641959 -0.8554816)"
7654869554,7654869556,28.64977694,7654869556,7654869554,"LINESTRING (100.3642438 -0.8552286, 100.3641961 -0.8554708, 100.3641959 -0.8554816)"
7654869554,13674605011,167.044948,13674605011,7654869554,"LINESTRING (100.3638175 -0.8567988, 100.363719 -0.8560413, 100.3639548 -0.8557919, 100.3640669 -0.8556134, 100.3641959 -0.8554816)"
7654869562,10698518192,104.4964323,10698518192,7654869562,"LINESTRING (100.3634286 -0.8554883, 100.3634813 -0.8553662, 100.3634862 -0.8553232, 100.3634833 -0.855292, 100.3633358 -0.8551289, 100.3633055 -0.8550849, 100.3632997 -0.8550556, 100.3633124 -0.8550266, 100.3633806 -0.85496, 100.363437 -0.8549023, 100.3634772 -0.8548454, 100.3635638 -0.8547209)"
7654869563,10696618281,95.71518488,10696618281,7654869563,"LINESTRING (100.3599577 -0.8524217, 100.3597983 -0.8525167, 100.3596997 -0.8525717, 100.3596589 -0.8525971, 100.3596139 -0.8526401, 100.3595495 -0.8527286, 100.35952 -0.8527635, 100.359285 -0.852945)"
7654901643,7654901644,13.04674141,7654901644,7654901643,"LINESTRING (100.3781918 -0.8659036, 100.3782859 -0.8658335)"
7654901646,7654901647,44.19370032,7654901647,7654901646,"LINESTRING (100.3578074 -0.8656929, 100.3580099 -0.8660349)"
7654901647,10696500357,31.23783413,10696500357,7654901647,"LINESTRING (100.3580774 -0.8656152, 100.3578074 -0.8656929)"
7654901647,10696500378,250.1087774,10696500378,7654901647,"LINESTRING (100.3591123 -0.8649795, 100.3588508 -0.8650493, 100.3583144 -0.8652276, 100.3574814 -0.8654821, 100.3575687 -0.8657627, 100.3578074 -0.8656929)"
7654901652,7654901653,81.202195,7654901653,7654901652,"LINESTRING (100.355714 -0.8663051, 100.355036 -0.8665766)"
7654901653,10696500355,42.02678281,10696500355,7654901653,"LINESTRING (100.3555356 -0.8659719, 100.355657 -0.8661957, 100.355714 -0.8663051)"
7654901655,7654901656,32.94046807,7654901656,7654901655,"LINESTRING (100.3553975 -0.8670915, 100.355671 -0.8669776)"
7662906546,7662906557,130.5056685,7662906557,7662906546,"LINESTRING (100.425348 -0.8924693, 100.4255667 -0.8925038, 100.4257303 -0.8924958, 100.4258054 -0.8924609, 100.4259717 -0.8923362, 100.4259848 -0.8923339, 100.4259959 -0.8923375, 100.4260737 -0.892418, 100.4261099 -0.8924314, 100.4261582 -0.8924328, 100.4262306 -0.8924019, 100.426366 -0.8922611)"
7662959450,7662959453,33.41716114,7662959453,7662959450,"LINESTRING (100.4238903 -0.8788604, 100.4239534 -0.8788899, 100.4241143 -0.878965, 100.4241673 -0.878971)"
7663093985,7663093990,53.35033905,7663093990,7663093985,"LINESTRING (100.4135098 -0.8939778, 100.4135886 -0.8938585, 100.4136295 -0.8937938, 100.4136523 -0.893763, 100.4136728 -0.8937529, 100.4136966 -0.8937482, 100.4137905 -0.8937469, 100.4138669 -0.8937737)"
7663093990,7663093991,122.4217824,7663093991,7663093990,"LINESTRING (100.4134749 -0.8948413, 100.4136363 -0.8946466, 100.4137543 -0.894408, 100.4137731 -0.8942444, 100.413765 -0.8941398, 100.413708 -0.8940607, 100.4135098 -0.8939778)"
7663093996,7663094001,71.84088738,7663094001,7663093996,"LINESTRING (100.4276675 -0.8833285, 100.4277152 -0.8833975, 100.4277688 -0.8834739, 100.4277702 -0.883545, 100.4277286 -0.8835986, 100.4275126 -0.883848)"
7663094001,7663094002,64.78830598,7663094002,7663094001,"LINESTRING (100.4281348 -0.8830168, 100.4280357 -0.8830489, 100.427982 -0.8830556, 100.4279338 -0.8830878, 100.4278909 -0.8831507, 100.4278144 -0.8832004, 100.4277446 -0.8832365, 100.4276897 -0.8832942, 100.4276675 -0.8833285)"
7663094001,7663094012,47.1002016,7663094012,7663094001,"LINESTRING (100.4273826 -0.8836415, 100.4275033 -0.8835209, 100.427561 -0.8834565, 100.4276675 -0.8833285)"
7663348283,7663385887,94.78509982,7663385887,7663348283,"LINESTRING (100.3788135 -0.8354493, 100.379017 -0.835441, 100.3790599 -0.8354236, 100.3790908 -0.8354035, 100.3791337 -0.8353458, 100.3791565 -0.8348526)"
7663385901,7663385902,35.72878139,7663385902,7663385901,"LINESTRING (100.3716396 -0.8373947, 100.3713188 -0.8374135)"
7663385914,7663385915,73.61377361,7663385915,7663385914,"LINESTRING (100.3737304 -0.8254414, 100.3734521 -0.8260421)"
7663385918,7663385925,85.77892145,7663385925,7663385918,"LINESTRING (100.3719175 -0.8239931, 100.3719496 -0.8240692, 100.3719732 -0.8241579, 100.3719838 -0.8242675, 100.3719742 -0.8243811, 100.3719469 -0.8244832, 100.3719066 -0.8245722, 100.3718546 -0.8246514, 100.3718019 -0.8247045)"
7663385926,7663385928,40.02510643,7663385928,7663385926,"LINESTRING (100.3623159 -0.8243577, 100.3623179 -0.8245815, 100.3623144 -0.8247176)"
7663385928,7663385937,30.00916805,7663385937,7663385928,"LINESTRING (100.3625849 -0.8243356, 100.3623159 -0.8243577)"
7663385935,7663385937,29.25057347,7663385937,7663385935,"LINESTRING (100.3625849 -0.8243356, 100.3628476 -0.8243214)"
7663385935,10216227561,9.33423489,10216227561,7663385935,"LINESTRING (100.36284 -0.8242378, 100.3628476 -0.8243214)"
7663385935,10216228108,166.9812882,10216228108,7663385935,"LINESTRING (100.3643452 -0.8242123, 100.3638578 -0.8242608, 100.3631644 -0.8243059, 100.3628476 -0.8243214)"
7663385937,10216227564,9.286000753,10216227564,7663385937,"LINESTRING (100.3625777 -0.8242524, 100.3625849 -0.8243356)"
7663385941,10216227563,30.26939283,10216227563,7663385941,"LINESTRING (100.3623119 -0.8242674, 100.3622908 -0.823996)"
7663385941,7663385944,60.12542855,7663385944,7663385941,"LINESTRING (100.3617609 -0.8241039, 100.3622908 -0.823996)"
7663385941,7664146420,47.85333232,7664146420,7663385941,"LINESTRING (100.3622468 -0.8235679, 100.3622908 -0.823996)"
7663385952,10216183903,90.43867245,10216183903,7663385952,"LINESTRING (100.3591659 -0.8210926, 100.3592384 -0.8210712, 100.3593618 -0.8210229, 100.3594154 -0.8210041, 100.359457 -0.8210041, 100.3594851 -0.8210095, 100.3595039 -0.8210256, 100.3595254 -0.8210604, 100.3595321 -0.8210886, 100.3595125 -0.8214717)"
7663989984,7663994285,10.68638434,7663994285,7663989984,"LINESTRING (100.3815699 -0.8700927, 100.381643 -0.8700303)"
7663989984,7673664868,511.9874532,7663989984,7673664868,"LINESTRING (100.381643 -0.8700303, 100.3821484 -0.8706734, 100.3821956 -0.8707296, 100.3824462 -0.8710274, 100.3825199 -0.8711153, 100.3827493 -0.8714191, 100.38278 -0.8714589, 100.3828021 -0.871487, 100.3830416 -0.8717728, 100.3830662 -0.871803, 100.383278 -0.8720628, 100.383391 -0.8722032, 100.3834721 -0.8723038, 100.3838275 -0.8727597, 100.3838926 -0.8728422, 100.3840864 -0.8730997, 100.3844927 -0.8736166, 100.384507 -0.873635)"
7664030166,10700893377,27.92808307,10700893377,7664030166,"LINESTRING (100.3616564 -0.8384541, 100.3614556 -0.8383032)"
7664037724,8955729220,33.86800153,8955729220,7664037724,"LINESTRING (100.3597327 -0.8330371, 100.3594992 -0.8328415)"
7664037724,8955729245,23.2831308,8955729245,7664037724,"LINESTRING (100.3595012 -0.8326323, 100.3595033 -0.8326779, 100.3594986 -0.832757, 100.3594992 -0.8328415)"
7664037728,7664111184,38.2349041,7664111184,7664037728,"LINESTRING (100.3754133 -0.8336588, 100.375403 -0.8340025)"
7664092694,7672938173,144.326548,7672938173,7664092694,"LINESTRING (100.3943877 -0.8848496, 100.3939063 -0.8848096, 100.3936437 -0.88478, 100.3935998 -0.8847807, 100.3935575 -0.8847921, 100.3935414 -0.8848028, 100.3935294 -0.8848206, 100.393525 -0.8848663, 100.3935134 -0.884883, 100.393496 -0.884896, 100.3934745 -0.8848983, 100.3931619 -0.8848913)"
7664146423,10216266801,4.003723105,10216266801,7664146423,"LINESTRING (100.3658928 -0.8309489, 100.365906 -0.8309154)"
7664146423,7664146428,40.15179235,7664146428,7664146423,"LINESTRING (100.3655738 -0.8308763, 100.3656093 -0.8308401, 100.3656314 -0.830834, 100.3656562 -0.8308341, 100.3657099 -0.8308515, 100.365906 -0.8309154)"
7664146434,10690176974,46.75141596,10690176974,7664146434,"LINESTRING (100.3675425 -0.8341295, 100.3676042 -0.8343092, 100.3676109 -0.8343601, 100.3675975 -0.8344272, 100.3675653 -0.8345331)"
7668196050,7668196052,19.02940408,7668196050,7668196052,"LINESTRING (100.3612181 -0.9261914, 100.3612059 -0.9260207)"
7668196050,7668196051,21.12607233,7668196051,7668196050,"LINESTRING (100.3614057 -0.9261612, 100.3612181 -0.9261914)"
7668196051,7668196053,19.93675271,7668196053,7668196051,"LINESTRING (100.3613911 -0.9259825, 100.3614057 -0.9261612)"
7668196052,7668196053,21.0242005,7668196052,7668196053,"LINESTRING (100.3612059 -0.9260207, 100.3613911 -0.9259825)"
7668196053,9295239754,266.9369895,7668196053,9295239754,"LINESTRING (100.3613911 -0.9259825, 100.3615598 -0.9259483, 100.3618128 -0.925886, 100.3623172 -0.9257855, 100.3623883 -0.925767, 100.363017 -0.9256033, 100.3635922 -0.925481, 100.3637318 -0.9254513)"
7668382267,7668382268,30.19198444,7668382268,7668382267,"LINESTRING (100.3896278 -0.8909993, 100.3898826 -0.8909054)"
7668451334,7668451340,81.77772518,7668451340,7668451334,"LINESTRING (100.4022022 -0.868411, 100.4022533 -0.8683886, 100.4022815 -0.8683688, 100.402317 -0.8683363, 100.4023448 -0.8682897, 100.4023723 -0.8682287, 100.4024032 -0.8681321, 100.4024401 -0.8680517, 100.402495 -0.8679813, 100.402544 -0.867927, 100.4025898 -0.8678802, 100.4026126 -0.8678571, 100.4026313 -0.8678395)"
7668451334,7673423615,39.11469353,7673423615,7668451334,"LINESTRING (100.4029715 -0.8677741, 100.4028581 -0.8677758, 100.4027908 -0.8677815, 100.4027168 -0.8677994, 100.4026722 -0.8678163, 100.4026313 -0.8678395)"
7668535876,7668535877,36.69976214,7668535877,7668535876,"LINESTRING (100.4005712 -0.8934928, 100.4009005 -0.89347)"
7668535877,7668535878,17.44508192,7668535878,7668535877,"LINESTRING (100.4004143 -0.8934914, 100.4005712 -0.8934928)"
7668535877,7668535881,50.47591204,7668535881,7668535877,"LINESTRING (100.4003003 -0.8936309, 100.4003546 -0.8936678, 100.4004022 -0.8936798, 100.4005189 -0.8936859, 100.4005531 -0.8936751, 100.4005699 -0.8936436, 100.4005712 -0.8934928)"
7668535878,7672794382,18.75438936,7672794382,7668535878,"LINESTRING (100.4004626 -0.8933298, 100.4004143 -0.8934914)"
7668535878,7668535881,20.72146858,7668535881,7668535878,"LINESTRING (100.4003003 -0.8936309, 100.4003412 -0.8935544, 100.4003613 -0.8935236, 100.4003835 -0.8935042, 100.4004143 -0.8934914)"
7668535881,7668535883,9.751474902,7668535883,7668535881,"LINESTRING (100.4002158 -0.8936074, 100.4003003 -0.8936309)"
7668549940,7672804191,90.99334874,7672804191,7668549940,"LINESTRING (100.4062816 -0.8923322, 100.4064989 -0.892485, 100.4069079 -0.8928568)"
7668617504,10603463419,92.86622845,10603463419,7668617504,"LINESTRING (100.4091079 -0.9205594, 100.4090238 -0.9205655, 100.4089702 -0.9205952, 100.4089396 -0.9206469, 100.4088914 -0.9208459, 100.4088619 -0.9209331, 100.4087895 -0.9210751, 100.4086849 -0.9212133)"
7668617532,7668617534,42.82704634,7668617534,7668617532,"LINESTRING (100.4229516 -0.9209531, 100.4227404 -0.9212752)"
7668617532,10772451621,73.58952006,10772451621,7668617532,"LINESTRING (100.4221544 -0.9209675, 100.4227404 -0.9212752)"
7668617532,12325785110,20.20720498,12325785110,7668617532,"LINESTRING (100.4229147 -0.9213267, 100.4227404 -0.9212752)"
7668617533,7668617534,90.68562214,7668617534,7668617533,"LINESTRING (100.4229516 -0.9209531, 100.4231567 -0.9206245, 100.4233834 -0.9202612)"
7668617534,7668644177,28.94014285,7668644177,7668617534,"LINESTRING (100.4231979 -0.9210373, 100.4229516 -0.9209531)"
7668617558,10613341492,57.99605479,10613341492,7668617558,"LINESTRING (100.4119482 -0.9049912, 100.4124038 -0.9047372)"
7668644172,7668644173,86.6683818,7668644173,7668644172,"LINESTRING (100.423719 -0.921201, 100.4241295 -0.9205384)"
7668644173,10772438227,34.9254505,10772438227,7668644173,"LINESTRING (100.4240159 -0.9213036, 100.423719 -0.921201)"
7668644173,7668644175,27.87230816,7668644175,7668644173,"LINESTRING (100.4234821 -0.921119, 100.423719 -0.921201)"
7668644174,7668644175,90.90335299,7668644175,7668644174,"LINESTRING (100.4234821 -0.921119, 100.4239056 -0.9204197)"
7668644175,7668644177,32.87759748,7668644177,7668644175,"LINESTRING (100.4231979 -0.9210373, 100.4234821 -0.921119)"
7668644176,7668644177,107.1602893,7668644177,7668644176,"LINESTRING (100.4231979 -0.9210373, 100.4236899 -0.9202086)"
7668644178,10772438227,60.90202577,10772438227,7668644178,"LINESTRING (100.4240159 -0.9213036, 100.4245414 -0.9214582)"
7668669805,7668669806,22.65866345,7668669806,7668669805,"LINESTRING (100.4197455 -0.9112091, 100.4199073 -0.9110852)"
7668669806,7668669807,68.69777271,7668669807,7668669806,"LINESTRING (100.4194674 -0.9106574, 100.4197455 -0.9112091)"
7668669820,7668669821,24.7549789,7668669821,7668669820,"LINESTRING (100.4245193 -0.9035384, 100.424733 -0.9034759)"
7668669823,10698690726,32.31295012,10698690726,7668669823,"LINESTRING (100.4143847 -0.9161233, 100.4143173 -0.9161563, 100.4142818 -0.9161839, 100.4142487 -0.9162193, 100.4142183 -0.9162666, 100.4141829 -0.9163222)"
7668669823,7668669847,46.10247263,7668669847,7668669823,"LINESTRING (100.414449 -0.916638, 100.4142036 -0.9163336, 100.4141829 -0.9163222)"
7668669823,7668669837,26.46929767,7668669837,7668669823,"LINESTRING (100.4139956 -0.916465, 100.414166 -0.9163242, 100.4141829 -0.9163222)"
7668669837,10603464103,146.0004268,10603464103,7668669837,"LINESTRING (100.4129282 -0.9157315, 100.4133279 -0.9158898, 100.4133721 -0.9159166, 100.413423 -0.9159528, 100.41347 -0.9159917, 100.4135799 -0.916107, 100.4137122 -0.9162292, 100.4138909 -0.9163786, 100.4139956 -0.916465)"
7668669837,7668669838,67.34382695,7668669838,7668669837,"LINESTRING (100.4136189 -0.9169263, 100.4136511 -0.9169156, 100.4136913 -0.9168914, 100.4137288 -0.9168552, 100.4139956 -0.916465)"
7668669847,7668669851,33.46610184,7668669851,7668669847,"LINESTRING (100.4146086 -0.9168914, 100.414571 -0.916811, 100.4145388 -0.9167533, 100.4145013 -0.9167051, 100.414449 -0.916638)"
