osmid,y,x,geometry,status,ETA
1643365717,-0.9170872,100.3898987,POINT (100.3898987 -0.9170872),intersection,58.78109578
1644108160,-0.9087915,100.3499955,POINT (100.3499955 -0.9087915),intersection,57.26360489
1644108529,-0.9093086,100.349725,POINT (100.349725 -0.9093086),intersection,57.24606448
1644268067,-0.9113987,100.349251,POINT (100.349251 -0.9113987),intersection,57.17974218
1647312479,-0.9158384,100.3923887,POINT (100.3923887 -0.9158384),intersection,59.92805991
1647312491,-0.9159274,100.3914229,POINT (100.3914229 -0.9159274),intersection,59.88547221
1647312539,-0.9162453,100.390368,POINT (100.390368 -0.9162453),intersection,59.83642546
1647312553,-0.9163694,100.392738,POINT (100.392738 -0.9163694),intersection,58.9092907
1647312555,-0.9165399,100.3920814,POINT (100.3920814 -0.9165399),intersection,58.87959441
1647312575,-0.9167664,100.3923089,POINT (100.3923089 -0.9167664),intersection,58.88667322
1647312643,-0.9171274,100.3919599,POINT (100.3919599 -0.9171274),intersection,58.8678516
1647312719,-0.917637,100.3905103,POINT (100.3905103 -0.917637),intersection,58.80079457
1647354028,-0.908521,100.4043723,POINT (100.4043723 -0.908521),intersection,60.52007105
1647354544,-0.9108412,100.4043746,POINT (100.4043746 -0.9108412),intersection,60.49336916
1647388710,-0.9165054,100.395666,POINT (100.395666 -0.9165054),intersection,59.03164895
1647388724,-0.9165777,100.3939155,POINT (100.3939155 -0.9165777),intersection,58.95676881
1647388768,-0.9166862,100.3953608,POINT (100.3953608 -0.9166862),intersection,59.01670644
1647388802,-0.9167934,100.3945876,POINT (100.3945876 -0.9167934),intersection,58.98278617
1647388854,-0.9169299,100.3956688,POINT (100.3956688 -0.9169299),intersection,59.02700793
1647388857,-0.9169462,100.3945899,POINT (100.3945899 -0.9169462),intersection,58.98116968
1647388906,-0.9170343,100.3949916,POINT (100.3949916 -0.9170343),intersection,58.99718052
1647388921,-0.9170604,100.39461,POINT (100.39461 -0.9170604),intersection,58.98073983
1647388925,-0.9170294,100.3958064,POINT (100.3958064 -0.9170294),intersection,59.03171618
1647400216,-0.9464874,100.3922957,POINT (100.3922957 -0.9464874),intersection,58.76254167
1647400223,-0.9469833,100.3925664,POINT (100.3925664 -0.9469833),intersection,58.7689628
1647400226,-0.9471551,100.3980633,POINT (100.3980633 -0.9471551),intersection,59.00584953
1647400235,-0.9476472,100.3940147,POINT (100.3940147 -0.9476472),intersection,58.82790296
1647400239,-0.9477793,100.3940609,POINT (100.3940609 -0.9477793),intersection,58.82851357
1647400246,-0.9481177,100.3932487,POINT (100.3932487 -0.9481177),intersection,58.79034508
1647400257,-0.9484174,100.3934294,POINT (100.3934294 -0.9484174),intersection,58.79497466
1647400261,-0.9486514,100.393177,POINT (100.393177 -0.9486514),intersection,58.7817882
1647400266,-0.9487491,100.3947244,POINT (100.3947244 -0.9487491),intersection,58.84686688
1647400281,-0.9492612,100.3921872,POINT (100.3921872 -0.9492612),intersection,58.73324798
1647400284,-0.9492994,100.3947837,POINT (100.3947837 -0.9492994),intersection,58.84375075
1647400292,-0.9498546,100.3939145,POINT (100.3939145 -0.9498546),intersection,58.80093321
1647488221,-0.9147741,100.397138,POINT (100.397138 -0.9147741),intersection,60.14466918
1647488255,-0.9148474,100.3973266,POINT (100.3973266 -0.9148474),intersection,60.15194738
1647488437,-0.9154423,100.3968785,POINT (100.3968785 -0.9154423),intersection,59.0948899
1647488452,-0.9154488,100.3972924,POINT (100.3972924 -0.9154488),intersection,59.11232851
1647488694,-0.9164288,100.3967766,POINT (100.3967766 -0.9164288),intersection,59.07950339
1647488745,-0.9166581,100.3964768,POINT (100.3964768 -0.9166581),intersection,59.06424646
1647488773,-0.916815,100.3966049,POINT (100.3966049 -0.916815),intersection,59.06790943
1647488806,-0.9170255,100.3966518,POINT (100.3966518 -0.9170255),intersection,59.06753701
1647670883,-0.9176564,100.3934082,POINT (100.3934082 -0.9176564),intersection,58.92320366
1647671014,-0.9182171,100.3929846,POINT (100.3929846 -0.9182171),intersection,58.89899968
1647671100,-0.9185046,100.3927915,POINT (100.3927915 -0.9185046),intersection,58.88761151
1649377056,-0.9122196,100.3590868,POINT (100.3590868 -0.9122196),intersection,58.54208209
1649415815,-0.912337,100.3584337,POINT (100.3584337 -0.912337),intersection,58.51264891
1650249199,-0.8841886,100.3754751,POINT (100.3754751 -0.8841886),intersection,60.46195097
1650249664,-0.8848493,100.3756411,POINT (100.3756411 -0.8848493),intersection,60.46072073
1650274248,-0.8923904,100.3523655,POINT (100.3523655 -0.8923904),intersection,59.3672445
1650660508,-0.9339512,100.3584042,POINT (100.3584042 -0.9339512),intersection,57.35046857
1650660577,-0.9339529,100.3584907,POINT (100.3584907 -0.9339529),intersection,57.35412123
1650661336,-0.9343559,100.3594936,POINT (100.3594936 -0.9343559),intersection,57.39226258
1650661361,-0.9343874,100.3589736,POINT (100.3589736 -0.9343874),intersection,57.36984358
1650661362,-0.9344162,100.3583459,POINT (100.3583459 -0.9344162),intersection,57.34288302
1650662076,-0.9355134,100.3595097,POINT (100.3595097 -0.9355134),intersection,57.38484286
1650662117,-0.9355731,100.3586485,POINT (100.3586485 -0.9355731),intersection,57.34762212
1650662338,-0.9359542,100.3585427,POINT (100.3585427 -0.9359542),intersection,57.33896012
1651971357,-0.9254302,100.3696361,POINT (100.3696361 -0.9254302),intersection,57.85021761
1651971370,-0.9254366,100.3693668,POINT (100.3693668 -0.9254366),intersection,57.83874257
1651971506,-0.925577,100.3691705,POINT (100.3691705 -0.925577),intersection,57.8288633
1651972953,-0.9266507,100.3702665,POINT (100.3702665 -0.9266507),intersection,57.86332214
1651973332,-0.9269483,100.3688588,POINT (100.3688588 -0.9269483),intersection,57.80038814
1651973565,-0.9270823,100.3691899,POINT (100.3691899 -0.9270823),intersection,57.8129232
1651973596,-0.9271567,100.3697624,POINT (100.3697624 -0.9271567),intersection,57.83634731
1651973627,-0.9271409,100.3693066,POINT (100.3693066 -0.9271409),intersection,57.81721538
1651973864,-0.9276552,100.3700958,POINT (100.3700958 -0.9276552),intersection,57.84493973
1651973917,-0.9277565,100.3705397,POINT (100.3705397 -0.9277565),intersection,57.8626231
1651973950,-0.9287825,100.3699084,POINT (100.3699084 -0.9287825),intersection,57.82452074
1652124462,-0.925668,100.3687236,POINT (100.3687236 -0.925668),intersection,57.80892352
1652718569,-0.8903167,100.3563403,POINT (100.3563403 -0.8903167),intersection,59.56009143
1652718614,-0.8905031,100.3559701,POINT (100.3559701 -0.8905031),intersection,59.54763341
1652718712,-0.8907043,100.3555933,POINT (100.3555933 -0.8907043),intersection,59.52872587
1652718863,-0.8908933,100.3552352,POINT (100.3552352 -0.8908933),intersection,59.51078515
1652719034,-0.8910851,100.354861,POINT (100.354861 -0.8910851),intersection,59.49211066
1652719137,-0.8912337,100.3567843,POINT (100.3567843 -0.8912337),intersection,59.57364446
1652719179,-0.8912728,100.3544989,POINT (100.3544989 -0.8912728),intersection,59.47401345
1652719270,-0.8914206,100.3564243,POINT (100.3564243 -0.8914206),intersection,59.55565036
1652719423,-0.8915954,100.3560664,POINT (100.3560664 -0.8915954),intersection,59.53790143
1652719638,-0.8917925,100.3556859,POINT (100.3556859 -0.8917925),intersection,59.51888872
1652719719,-0.891985,100.3553001,POINT (100.3553001 -0.891985),intersection,59.49970478
1652719822,-0.8921799,100.3549463,POINT (100.3549463 -0.8921799),intersection,59.48187881
1652719892,-0.8923016,100.3568599,POINT (100.3568599 -0.8923016),intersection,59.56335817
1652719960,-0.8923765,100.3545629,POINT (100.3545629 -0.8923765),intersection,59.46274733
1652719983,-0.8924609,100.3570296,POINT (100.3570296 -0.8924609),intersection,59.56870116
1652720128,-0.8926831,100.3561237,POINT (100.3561237 -0.8926831),intersection,59.54411904
1652720149,-0.8928946,100.3556888,POINT (100.3556888 -0.8928946),intersection,59.52255988
1652829290,-0.8845252,100.3646531,POINT (100.3646531 -0.8845252),intersection,59.98560872
1652829301,-0.8822454,100.363586,POINT (100.363586 -0.8822454),intersection,59.96366919
1652829303,-0.8831011,100.364057,POINT (100.364057 -0.8831011),intersection,59.97473998
1652829332,-0.8818124,100.3638584,POINT (100.3638584 -0.8818124),intersection,59.97931332
1652829341,-0.8833567,100.3650874,POINT (100.3650874 -0.8833567),intersection,60.01778132
1652829395,-0.8834015,100.3650957,POINT (100.3650957 -0.8834015),intersection,60.01756351
1652829415,-0.8841176,100.3627199,POINT (100.3627199 -0.8841176),intersection,59.90542126
1652829484,-0.8826667,100.3649434,POINT (100.3649434 -0.8826667),intersection,60.01873714
1652829514,-0.8835469,100.3642762,POINT (100.3642762 -0.8835469),intersection,59.98019108
1652829558,-0.8844072,100.3639584,POINT (100.3639584 -0.8844072),intersection,59.95702725
1652829605,-0.8811302,100.3631682,POINT (100.3631682 -0.8811302),intersection,59.95649781
1652829675,-0.883596,100.3634816,POINT (100.3634816 -0.883596),intersection,59.94343384
1653307260,-0.8907234,100.3598194,POINT (100.3598194 -0.8907234),intersection,59.71179983
1653307275,-0.8909256,100.3591627,POINT (100.3591627 -0.8909256),intersection,59.68074036
1653307884,-0.8925215,100.3597484,POINT (100.3597484 -0.8925215),intersection,59.70350834
1653417621,-0.9229789,100.3704747,POINT (100.3704747 -0.9229789),intersection,57.89307264
1653418174,-0.9234631,100.3706175,POINT (100.3706175 -0.9234631),intersection,57.89368422
1653418271,-0.923533,100.3709057,POINT (100.3709057 -0.923533),intersection,57.90509685
1653418354,-0.9236248,100.3701118,POINT (100.3701118 -0.9236248),intersection,57.87047213
1653418550,-0.9237446,100.3698559,POINT (100.3698559 -0.9237446),intersection,57.85830053
1653419889,-0.9243494,100.3717671,POINT (100.3717671 -0.9243494),intersection,57.93241981
1653420628,-0.924658,100.3700293,POINT (100.3700293 -0.924658),intersection,57.87549207
1653420872,-0.924877,100.3718402,POINT (100.3718402 -0.924877),intersection,57.94972501
1653420906,-0.9251813,100.36911,POINT (100.36911 -0.9251813),intersection,57.83071944
1653420943,-0.9253503,100.3719331,POINT (100.3719331 -0.9253503),intersection,57.94838146
1653420999,-0.9254665,100.3712346,POINT (100.3712346 -0.9254665),intersection,57.91750529
1657864711,-0.8912989,100.3516134,POINT (100.3516134 -0.8912989),intersection,59.34853642
1657864788,-0.891601,100.3538853,POINT (100.3538853 -0.891601),intersection,59.4432181
1657864855,-0.8918065,100.353485,POINT (100.353485 -0.8918065),intersection,59.42323787
1657864871,-0.8919862,100.3531377,POINT (100.3531377 -0.8919862),intersection,59.40588531
1657864896,-0.8921874,100.3527622,POINT (100.3527622 -0.8921874),intersection,59.38703603
1657864936,-0.8923247,100.3525007,POINT (100.3525007 -0.8923247),intersection,59.37394531
1657865050,-0.892498,100.354313,POINT (100.354313 -0.892498),intersection,59.45036196
1657865160,-0.8938354,100.3540074,POINT (100.3540074 -0.8938354),intersection,59.44354744
1657865177,-0.8926925,100.3539249,POINT (100.3539249 -0.8926925),intersection,59.44856927
1658265859,-0.9200806,100.3674193,POINT (100.3674193 -0.9200806),intersection,58.80484512
1658265960,-0.9202833,100.3667927,POINT (100.3667927 -0.9202833),intersection,58.77555035
1658266217,-0.9213863,100.3669377,POINT (100.3669377 -0.9213863),intersection,57.76138774
1658266306,-0.9218136,100.3670803,POINT (100.3670803 -0.9218136),intersection,57.7625922
1658266333,-0.9219092,100.366871,POINT (100.366871 -0.9219092),intersection,57.75266055
1658279306,-0.9203417,100.3675227,POINT (100.3675227 -0.9203417),intersection,58.80628233
1658279891,-0.9222197,100.3672353,POINT (100.3672353 -0.9222197),intersection,57.7645669
1659071775,-0.8873569,100.3607189,POINT (100.3607189 -0.8873569),intersection,59.78174289
1659071809,-0.887447,100.3603097,POINT (100.3603097 -0.887447),intersection,59.76285217
1659072154,-0.8881331,100.3607729,POINT (100.3607729 -0.8881331),intersection,59.77415497
1659086025,-0.8843415,100.3635212,POINT (100.3635212 -0.8843415),intersection,59.93725001
1659086201,-0.8847112,100.3635131,POINT (100.3635131 -0.8847112),intersection,59.9338238
1659086525,-0.885655,100.3638904,POINT (100.3638904 -0.885655),intersection,59.93805075
1659086774,-0.8863274,100.3634459,POINT (100.3634459 -0.8863274),intersection,59.91312935
1659086893,-0.8867447,100.3631152,POINT (100.3631152 -0.8867447),intersection,59.89345114
1659347734,-0.8903575,100.3656723,POINT (100.3656723 -0.8903575),intersection,59.97039592
1659348926,-0.8915159,100.3658786,POINT (100.3658786 -0.8915159),intersection,59.96469869
1659349536,-0.8922421,100.3664258,POINT (100.3664258 -0.8922421),intersection,60.00292179
1659349763,-0.8924444,100.3666088,POINT (100.3666088 -0.8924444),intersection,60.00832075
1670872997,-0.8868953,100.36969,POINT (100.36969 -0.8868953),intersection,60.1765872
1671830203,-0.920393,100.3777565,POINT (100.3777565 -0.920393),intersection,58.2302177
1671830623,-0.9217,100.3767917,POINT (100.3767917 -0.9217),intersection,58.17471969
1672382993,-0.9113641,100.3729123,POINT (100.3729123 -0.9113641),intersection,59.13844251
1673236925,-0.9063728,100.3556088,POINT (100.3556088 -0.9063728),intersection,58.44274127
1673237431,-0.9072134,100.3560503,POINT (100.3560503 -0.9072134),intersection,58.4515357
1673237928,-0.907935,100.3558118,POINT (100.3558118 -0.907935),intersection,58.43263242
1673238105,-0.9084193,100.3581702,POINT (100.3581702 -0.9084193),intersection,57.55512225
1673238115,-0.9089603,100.3568812,POINT (100.3568812 -0.9089603),intersection,57.49438864
1673595549,-0.9136889,100.3706074,POINT (100.3706074 -0.9136889),intersection,59.00852223
1673595960,-0.9146373,100.3708443,POINT (100.3708443 -0.9146373),intersection,59.00761226
1673635158,-0.8946826,100.3544864,POINT (100.3544864 -0.8946826),intersection,59.45950124
1673635170,-0.8954808,100.3533471,POINT (100.3533471 -0.8954808),intersection,59.39994011
1673635506,-0.896458,100.3545422,POINT (100.3545422 -0.896458),intersection,59.45104217
1674436283,-0.922746,100.374203,POINT (100.374203 -0.922746),intersection,58.05345022
1674436338,-0.9229899,100.3748909,POINT (100.3748909 -0.9229899),intersection,58.07983222
1674436500,-0.9231775,100.37428,POINT (100.37428 -0.9231775),intersection,58.05187861
1674436743,-0.9236042,100.3754701,POINT (100.3754701 -0.9236042),intersection,58.09748158
1674436893,-0.9238216,100.3744522,POINT (100.3744522 -0.9238216),intersection,58.05196817
1674437061,-0.923945,100.373771,POINT (100.373771 -0.923945),intersection,58.02175637
1674437146,-0.9242907,100.3754991,POINT (100.3754991 -0.9242907),intersection,58.11120877
1674437254,-0.9246536,100.3738523,POINT (100.3738523 -0.9246536),intersection,58.03742341
1675685961,-0.9148042,100.370898,POINT (100.370898 -0.9148042),intersection,59.00797161
1676656411,-0.8951229,100.354978,POINT (100.354978 -0.8951229),intersection,59.4752902
1676656516,-0.895508,100.3569116,POINT (100.3569116 -0.895508),intersection,59.55442446
1676656533,-0.8955628,100.3549908,POINT (100.3549908 -0.8955628),intersection,59.47029744
1676656633,-0.8959924,100.3550016,POINT (100.3550016 -0.8959924),intersection,59.46535375
1676656734,-0.8964442,100.35499,POINT (100.35499 -0.8964442),intersection,59.47067368
1676682792,-0.8997154,100.3570202,POINT (100.3570202 -0.8997154),intersection,59.54716901
1676682812,-0.8999294,100.3567392,POINT (100.3567392 -0.8999294),intersection,59.53227576
1676682845,-0.9001789,100.356933,POINT (100.356933 -0.9001789),intersection,58.57477079
1676682887,-0.900349,100.3570467,POINT (100.3570467 -0.900349),intersection,58.57755525
1676682946,-0.9005997,100.3558803,POINT (100.3558803 -0.9005997),intersection,58.52455089
1676682976,-0.9007185,100.3557167,POINT (100.3557167 -0.9007185),intersection,58.51609238
1676682980,-0.9006944,100.3562996,POINT (100.3562996 -0.9006944),intersection,58.54134243
1676683006,-0.9008244,100.3564465,POINT (100.3564465 -0.9008244),intersection,58.54604099
1676755695,-0.9210985,100.3885957,POINT (100.3885957 -0.9210985),intersection,58.68105885
1676755847,-0.9216849,100.3884812,POINT (100.3884812 -0.9216849),intersection,58.66968627
1676755954,-0.9222319,100.388766,POINT (100.388766 -0.9222319),intersection,58.67566905
1678315836,-0.9228055,100.3721689,POINT (100.3721689 -0.9228055),intersection,57.96670639
1678316051,-0.9234862,100.3728713,POINT (100.3728713 -0.9234862),intersection,57.98880532
1678316078,-0.9235573,100.3724533,POINT (100.3724533 -0.9235573),intersection,57.97031917
1678334280,-0.9195444,100.3677077,POINT (100.3677077 -0.9195444),intersection,58.82344155
1678334376,-0.9200217,100.3667819,POINT (100.3667819 -0.9200217),intersection,58.77810465
1678354412,-0.9163857,100.3698368,POINT (100.3698368 -0.9163857),intersection,58.94393114
1678762696,-0.9313798,100.3645691,POINT (100.3645691 -0.9313798),intersection,57.63544521
1678762743,-0.9314417,100.3642652,POINT (100.3642652 -0.9314417),intersection,57.62186758
1678763453,-0.931806,100.3642736,POINT (100.3642736 -0.931806),intersection,57.6182084
1678763517,-0.9318601,100.363421,POINT (100.363421 -0.9318601),intersection,57.58143312
