longitude,latitude
100.32459495949597,-0.8498724872487302
100.32444494449445,-0.8496474647464771
100.3243699369937,-0.8495724572457215
100.32414491449146,-0.8494224422442265
100.3240699069907,-0.8493474347434816
100.32384488448844,-0.8490474047404728
100.3237698769877,-0.8489723972397217
100.3236198619862,-0.8487473747374713
100.32354485448545,-0.8486723672367319
100.3234698469847,-0.8485973597359816
100.32339483948395,-0.8485223522352204
100.3233198319832,-0.8484473447344659
100.32324482448246,-0.8483723372337182
100.3231698169817,-0.8482973297329781
100.32309480948096,-0.8481473147314739
100.32294479447944,-0.8479222922292278
100.3228697869787,-0.8478472847284672
100.32279477947796,-0.847772277227716
100.3227197719772,-0.8476972697269751
100.32264476447644,-0.8476222622262274
100.3225697569757,-0.8475472547254735
100.3224197419742,-0.8473222322232297
100.32234473447345,-0.8472472247224758
100.32219471947197,-0.8470222022202245
100.3218196819682,-0.8464971497149751
100.32174467446744,-0.8464221422142155
100.3216696669667,-0.8463471347134716
100.32159465946596,-0.8462721272127275
100.3215196519652,-0.846197119711966
100.32144464446444,-0.8461221122112217
100.3213696369637,-0.8459720972097202
100.3212196219622,-0.8457470747074736
100.32114461446145,-0.8456720672067208
100.32084458445844,-0.8450720072007226
100.3207695769577,-0.8449969996999781
100.32024452445245,-0.8446219621962163
100.3201695169517,-0.844546954695465
